,label,body_text,body_text_clean,body_text_tokenized,body_text_nostop,body_text_lemmatized
3314,spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms  conditions visit www07781482378com,"['free', 'message', 'activate', 'your', '500', 'free', 'text', 'messages', 'by', 'replying', 'to', 'this', 'message', 'with', 'the', 'word', 'free', 'for', 'terms', 'conditions', 'visit', 'www07781482378com']","['free', 'message', 'activate', '500', 'free', 'text', 'messages', 'replying', 'message', 'word', 'free', 'terms', 'conditions', 'visit', 'www07781482378com']","['free', 'message', 'activate', '500', 'free', 'text', 'message', 'replying', 'message', 'word', 'free', 'term', 'condition', 'visit', 'www07781482378com']"
3315,ham,I know girls always safe and selfish know i got it pa. Thank you. good night.,I know girls always safe and selfish know i got it pa Thank you good night,"['i', 'know', 'girls', 'always', 'safe', 'and', 'selfish', 'know', 'i', 'got', 'it', 'pa', 'thank', 'you', 'good', 'night']","['know', 'girls', 'always', 'safe', 'selfish', 'know', 'got', 'pa', 'thank', 'good', 'night']","['know', 'girl', 'always', 'safe', 'selfish', 'know', 'got', 'pa', 'thank', 'good', 'night']"
3316,ham,"No worries, hope photo shoot went well. have a spiffing fun at workage. ",No worries hope photo shoot went well have a spiffing fun at workage ,"['no', 'worries', 'hope', 'photo', 'shoot', 'went', 'well', 'have', 'a', 'spiffing', 'fun', 'at', 'workage', '']","['worries', 'hope', 'photo', 'shoot', 'went', 'well', 'spiffing', 'fun', 'workage', '']","['worry', 'hope', 'photo', 'shoot', 'went', 'well', 'spiffing', 'fun', 'workage', '']"
3317,ham,I'm freezing and craving ice. Fml,Im freezing and craving ice Fml,"['im', 'freezing', 'and', 'craving', 'ice', 'fml']","['im', 'freezing', 'craving', 'ice', 'fml']","['im', 'freezing', 'craving', 'ice', 'fml']"
3318,ham,Kay... Since we are out already ,Kay Since we are out already ,"['kay', 'since', 'we', 'are', 'out', 'already', '']","['kay', 'since', 'already', '']","['kay', 'since', 'already', '']"
3319,ham,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,Eh sorry leh I din c ur msg Not sad already lar Me watching tv now U still in office,"['eh', 'sorry', 'leh', 'i', 'din', 'c', 'ur', 'msg', 'not', 'sad', 'already', 'lar', 'me', 'watching', 'tv', 'now', 'u', 'still', 'in', 'office']","['eh', 'sorry', 'leh', 'din', 'c', 'ur', 'msg', 'sad', 'already', 'lar', 'watching', 'tv', 'u', 'still', 'office']","['eh', 'sorry', 'leh', 'din', 'c', 'ur', 'msg', 'sad', 'already', 'lar', 'watching', 'tv', 'u', 'still', 'office']"
3320,ham,Yo im right by yo work,Yo im right by yo work,"['yo', 'im', 'right', 'by', 'yo', 'work']","['yo', 'im', 'right', 'yo', 'work']","['yo', 'im', 'right', 'yo', 'work']"
3321,ham,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,Ok darlin i supose it was ok i just worry too muchi have to do some film stuff my mate and then have to babysit again But you can call me therexx,"['ok', 'darlin', 'i', 'supose', 'it', 'was', 'ok', 'i', 'just', 'worry', 'too', 'muchi', 'have', 'to', 'do', 'some', 'film', 'stuff', 'my', 'mate', 'and', 'then', 'have', 'to', 'babysit', 'again', 'but', 'you', 'can', 'call', 'me', 'therexx']","['ok', 'darlin', 'supose', 'ok', 'worry', 'muchi', 'film', 'stuff', 'mate', 'babysit', 'call', 'therexx']","['ok', 'darlin', 'supose', 'ok', 'worry', 'muchi', 'film', 'stuff', 'mate', 'babysit', 'call', 'therexx']"
3322,ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",She said do u mind if I go into the bedroom for a minute   OK I sed in a sexy mood She came out 5 minuts latr wid a caken My Wife,"['she', 'said', 'do', 'u', 'mind', 'if', 'i', 'go', 'into', 'the', 'bedroom', 'for', 'a', 'minute', 'ok', 'i', 'sed', 'in', 'a', 'sexy', 'mood', 'she', 'came', 'out', '5', 'minuts', 'latr', 'wid', 'a', 'caken', 'my', 'wife']","['said', 'u', 'mind', 'go', 'bedroom', 'minute', 'ok', 'sed', 'sexy', 'mood', 'came', '5', 'minuts', 'latr', 'wid', 'caken', 'wife']","['said', 'u', 'mind', 'go', 'bedroom', 'minute', 'ok', 'sed', 'sexy', 'mood', 'came', '5', 'minuts', 'latr', 'wid', 'caken', 'wife']"
3323,ham,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,I don wake since I checked that stuff and saw that its true no available spaces Pls call the embassy or send a mail to them,"['i', 'don', 'wake', 'since', 'i', 'checked', 'that', 'stuff', 'and', 'saw', 'that', 'its', 'true', 'no', 'available', 'spaces', 'pls', 'call', 'the', 'embassy', 'or', 'send', 'a', 'mail', 'to', 'them']","['wake', 'since', 'checked', 'stuff', 'saw', 'true', 'available', 'spaces', 'pls', 'call', 'embassy', 'send', 'mail']","['wake', 'since', 'checked', 'stuff', 'saw', 'true', 'available', 'space', 'pls', 'call', 'embassy', 'send', 'mail']"
3324,ham,Nope... Juz off from work...,Nope Juz off from work,"['nope', 'juz', 'off', 'from', 'work']","['nope', 'juz', 'work']","['nope', 'juz', 'work']"
3325,ham,Huh so fast... Dat means u havent finished painting?,Huh so fast Dat means u havent finished painting,"['huh', 'so', 'fast', 'dat', 'means', 'u', 'havent', 'finished', 'painting']","['huh', 'fast', 'dat', 'means', 'u', 'havent', 'finished', 'painting']","['huh', 'fast', 'dat', 'mean', 'u', 'havent', 'finished', 'painting']"
3326,ham, what number do u live at? Is it 11?, what number do u live at Is it 11,"['', 'what', 'number', 'do', 'u', 'live', 'at', 'is', 'it', '11']","['', 'number', 'u', 'live', '11']","['', 'number', 'u', 'live', '11']"
3327,ham,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",No we put party 7 days a week and study lightly I think we need to draw in some custom checkboxes so they know were hardcore,"['no', 'we', 'put', 'party', '7', 'days', 'a', 'week', 'and', 'study', 'lightly', 'i', 'think', 'we', 'need', 'to', 'draw', 'in', 'some', 'custom', 'checkboxes', 'so', 'they', 'know', 'were', 'hardcore']","['put', 'party', '7', 'days', 'week', 'study', 'lightly', 'think', 'need', 'draw', 'custom', 'checkboxes', 'know', 'hardcore']","['put', 'party', '7', 'day', 'week', 'study', 'lightly', 'think', 'need', 'draw', 'custom', 'checkboxes', 'know', 'hardcore']"
3328,ham,Sac will score big hundred.he is set batsman:-),Sac will score big hundredhe is set batsman,"['sac', 'will', 'score', 'big', 'hundredhe', 'is', 'set', 'batsman']","['sac', 'score', 'big', 'hundredhe', 'set', 'batsman']","['sac', 'score', 'big', 'hundredhe', 'set', 'batsman']"
3329,ham,Send me yetty's number pls.,Send me yettys number pls,"['send', 'me', 'yettys', 'number', 'pls']","['send', 'yettys', 'number', 'pls']","['send', 'yettys', 'number', 'pls']"
3330,ham,How much it will cost approx . Per month.,How much it will cost approx  Per month,"['how', 'much', 'it', 'will', 'cost', 'approx', 'per', 'month']","['much', 'cost', 'approx', 'per', 'month']","['much', 'cost', 'approx', 'per', 'month']"
3331,ham,Ok... The theory test? when are Ì_ going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,Ok The theory test when are Ì going to book I think its on 21 may Coz thought wanna go out with jiayin But she isnt free,"['ok', 'the', 'theory', 'test', 'when', 'are', 'ì', 'going', 'to', 'book', 'i', 'think', 'its', 'on', '21', 'may', 'coz', 'thought', 'wanna', 'go', 'out', 'with', 'jiayin', 'but', 'she', 'isnt', 'free']","['ok', 'theory', 'test', 'ì', 'going', 'book', 'think', '21', 'may', 'coz', 'thought', 'wanna', 'go', 'jiayin', 'isnt', 'free']","['ok', 'theory', 'test', 'ì', 'going', 'book', 'think', '21', 'may', 'coz', 'thought', 'wanna', 'go', 'jiayin', 'isnt', 'free']"
3332,spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",You are being contacted by our dating service by someone you know To find out who it is call from a land line 09050000928 PoBox45W2TG150P,"['you', 'are', 'being', 'contacted', 'by', 'our', 'dating', 'service', 'by', 'someone', 'you', 'know', 'to', 'find', 'out', 'who', 'it', 'is', 'call', 'from', 'a', 'land', 'line', '09050000928', 'pobox45w2tg150p']","['contacted', 'dating', 'service', 'someone', 'know', 'find', 'call', 'land', 'line', '09050000928', 'pobox45w2tg150p']","['contacted', 'dating', 'service', 'someone', 'know', 'find', 'call', 'land', 'line', '09050000928', 'pobox45w2tg150p']"
3333,ham,"That's fine, have him give me a call if he knows what he wants or has any questions",Thats fine have him give me a call if he knows what he wants or has any questions,"['thats', 'fine', 'have', 'him', 'give', 'me', 'a', 'call', 'if', 'he', 'knows', 'what', 'he', 'wants', 'or', 'has', 'any', 'questions']","['thats', 'fine', 'give', 'call', 'knows', 'wants', 'questions']","['thats', 'fine', 'give', 'call', 'know', 'want', 'question']"
3334,ham,"Sorry, got a late start, we're on the way",Sorry got a late start were on the way,"['sorry', 'got', 'a', 'late', 'start', 'were', 'on', 'the', 'way']","['sorry', 'got', 'late', 'start', 'way']","['sorry', 'got', 'late', 'start', 'way']"
3335,ham,Then u go back urself lor...,Then u go back urself lor,"['then', 'u', 'go', 'back', 'urself', 'lor']","['u', 'go', 'back', 'urself', 'lor']","['u', 'go', 'back', 'urself', 'lor']"
3336,ham,I AM AT THE GAS STATION. GO THERE.,I AM AT THE GAS STATION GO THERE,"['i', 'am', 'at', 'the', 'gas', 'station', 'go', 'there']","['gas', 'station', 'go']","['gas', 'station', 'go']"
3337,ham,"K, if u bored up just come to my home..",K if u bored up just come to my home,"['k', 'if', 'u', 'bored', 'up', 'just', 'come', 'to', 'my', 'home']","['k', 'u', 'bored', 'come', 'home']","['k', 'u', 'bored', 'come', 'home']"
3338,ham,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,Babe  I LOVE YOU  covers your face in kisses,"['babe', 'i', 'love', 'you', 'covers', 'your', 'face', 'in', 'kisses']","['babe', 'love', 'covers', 'face', 'kisses']","['babe', 'love', 'cover', 'face', 'kiss']"
3339,ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",Like I made him throw up when we were smoking in our friends car one time it was awesome,"['like', 'i', 'made', 'him', 'throw', 'up', 'when', 'we', 'were', 'smoking', 'in', 'our', 'friends', 'car', 'one', 'time', 'it', 'was', 'awesome']","['like', 'made', 'throw', 'smoking', 'friends', 'car', 'one', 'time', 'awesome']","['like', 'made', 'throw', 'smoking', 'friend', 'car', 'one', 'time', 'awesome']"
3340,ham,Still i have not checked it da. . .,Still i have not checked it da  ,"['still', 'i', 'have', 'not', 'checked', 'it', 'da', '']","['still', 'checked', 'da', '']","['still', 'checked', 'da', '']"
3341,ham,You will go to walmart. I.ll stay.,You will go to walmart Ill stay,"['you', 'will', 'go', 'to', 'walmart', 'ill', 'stay']","['go', 'walmart', 'ill', 'stay']","['go', 'walmart', 'ill', 'stay']"
3342,ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",I havent forgotten you i might have a couple bucks to send you tomorrow k I love ya too,"['i', 'havent', 'forgotten', 'you', 'i', 'might', 'have', 'a', 'couple', 'bucks', 'to', 'send', 'you', 'tomorrow', 'k', 'i', 'love', 'ya', 'too']","['havent', 'forgotten', 'might', 'couple', 'bucks', 'send', 'tomorrow', 'k', 'love', 'ya']","['havent', 'forgotten', 'might', 'couple', 'buck', 'send', 'tomorrow', 'k', 'love', 'ya']"
3343,ham,Oh great. I.ll disturb him more so that we can talk.,Oh great Ill disturb him more so that we can talk,"['oh', 'great', 'ill', 'disturb', 'him', 'more', 'so', 'that', 'we', 'can', 'talk']","['oh', 'great', 'ill', 'disturb', 'talk']","['oh', 'great', 'ill', 'disturb', 'talk']"
3344,ham,Reverse is cheating. That is not mathematics.,Reverse is cheating That is not mathematics,"['reverse', 'is', 'cheating', 'that', 'is', 'not', 'mathematics']","['reverse', 'cheating', 'mathematics']","['reverse', 'cheating', 'mathematics']"
3345,ham,U're welcome... Caught u using broken english again...,Ure welcome Caught u using broken english again,"['ure', 'welcome', 'caught', 'u', 'using', 'broken', 'english', 'again']","['ure', 'welcome', 'caught', 'u', 'using', 'broken', 'english']","['ure', 'welcome', 'caught', 'u', 'using', 'broken', 'english']"
3346,ham,No problem baby. Is this is a good time to talk? I called and left a message.,No problem baby Is this is a good time to talk I called and left a message,"['no', 'problem', 'baby', 'is', 'this', 'is', 'a', 'good', 'time', 'to', 'talk', 'i', 'called', 'and', 'left', 'a', 'message']","['problem', 'baby', 'good', 'time', 'talk', 'called', 'left', 'message']","['problem', 'baby', 'good', 'time', 'talk', 'called', 'left', 'message']"
3347,ham,"Sorry, I'll call later",Sorry Ill call later,"['sorry', 'ill', 'call', 'later']","['sorry', 'ill', 'call', 'later']","['sorry', 'ill', 'call', 'later']"
3348,ham,Oh is it! Which brand?,Oh is it Which brand,"['oh', 'is', 'it', 'which', 'brand']","['oh', 'brand']","['oh', 'brand']"
3349,ham,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,Sorry i cant take your call right now It so happens that there r 2waxsto do wat you want She can come and ill get her medical insurance And shell be able to deliver and have basic care Im currently shopping for the right medical insurance for her So just give me til friday morning Thats when ill see the major person that can guide me to the right insurance,"['sorry', 'i', 'cant', 'take', 'your', 'call', 'right', 'now', 'it', 'so', 'happens', 'that', 'there', 'r', '2waxsto', 'do', 'wat', 'you', 'want', 'she', 'can', 'come', 'and', 'ill', 'get', 'her', 'medical', 'insurance', 'and', 'shell', 'be', 'able', 'to', 'deliver', 'and', 'have', 'basic', 'care', 'im', 'currently', 'shopping', 'for', 'the', 'right', 'medical', 'insurance', 'for', 'her', 'so', 'just', 'give', 'me', 'til', 'friday', 'morning', 'thats', 'when', 'ill', 'see', 'the', 'major', 'person', 'that', 'can', 'guide', 'me', 'to', 'the', 'right', 'insurance']","['sorry', 'cant', 'take', 'call', 'right', 'happens', 'r', '2waxsto', 'wat', 'want', 'come', 'ill', 'get', 'medical', 'insurance', 'shell', 'able', 'deliver', 'basic', 'care', 'im', 'currently', 'shopping', 'right', 'medical', 'insurance', 'give', 'til', 'friday', 'morning', 'thats', 'ill', 'see', 'major', 'person', 'guide', 'right', 'insurance']","['sorry', 'cant', 'take', 'call', 'right', 'happens', 'r', '2waxsto', 'wat', 'want', 'come', 'ill', 'get', 'medical', 'insurance', 'shell', 'able', 'deliver', 'basic', 'care', 'im', 'currently', 'shopping', 'right', 'medical', 'insurance', 'give', 'til', 'friday', 'morning', 'thats', 'ill', 'see', 'major', 'person', 'guide', 'right', 'insurance']"
3350,ham,At what time are you coming.,At what time are you coming,"['at', 'what', 'time', 'are', 'you', 'coming']","['time', 'coming']","['time', 'coming']"
3351,ham,Call him and say you not coming today ok and tell them not to fool me like this ok,Call him and say you not coming today ok and tell them not to fool me like this ok,"['call', 'him', 'and', 'say', 'you', 'not', 'coming', 'today', 'ok', 'and', 'tell', 'them', 'not', 'to', 'fool', 'me', 'like', 'this', 'ok']","['call', 'say', 'coming', 'today', 'ok', 'tell', 'fool', 'like', 'ok']","['call', 'say', 'coming', 'today', 'ok', 'tell', 'fool', 'like', 'ok']"
3352,ham,I emailed yifeng my part oredi.. Can Ì_ get it fr him..,I emailed yifeng my part oredi Can Ì get it fr him,"['i', 'emailed', 'yifeng', 'my', 'part', 'oredi', 'can', 'ì', 'get', 'it', 'fr', 'him']","['emailed', 'yifeng', 'part', 'oredi', 'ì', 'get', 'fr']","['emailed', 'yifeng', 'part', 'oredi', 'ì', 'get', 'fr']"
3353,ham,R u sure they'll understand that! Wine * good idea just had a slurp!,R u sure theyll understand that Wine  good idea just had a slurp,"['r', 'u', 'sure', 'theyll', 'understand', 'that', 'wine', 'good', 'idea', 'just', 'had', 'a', 'slurp']","['r', 'u', 'sure', 'theyll', 'understand', 'wine', 'good', 'idea', 'slurp']","['r', 'u', 'sure', 'theyll', 'understand', 'wine', 'good', 'idea', 'slurp']"
3354,ham,Minimum walk is 3miles a day.,Minimum walk is 3miles a day,"['minimum', 'walk', 'is', '3miles', 'a', 'day']","['minimum', 'walk', '3miles', 'day']","['minimum', 'walk', '3miles', 'day']"
3355,ham,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. ,Ok not a problem will get them a taxi C ing  tomorrow and tuesday On tuesday think we r all going to the cinema ,"['ok', 'not', 'a', 'problem', 'will', 'get', 'them', 'a', 'taxi', 'c', 'ing', 'tomorrow', 'and', 'tuesday', 'on', 'tuesday', 'think', 'we', 'r', 'all', 'going', 'to', 'the', 'cinema', '']","['ok', 'problem', 'get', 'taxi', 'c', 'ing', 'tomorrow', 'tuesday', 'tuesday', 'think', 'r', 'going', 'cinema', '']","['ok', 'problem', 'get', 'taxi', 'c', 'ing', 'tomorrow', 'tuesday', 'tuesday', 'think', 'r', 'going', 'cinema', '']"
3356,ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",Brainless Baby DollD vehicle sariyag drive madoke barolla,"['brainless', 'baby', 'dolld', 'vehicle', 'sariyag', 'drive', 'madoke', 'barolla']","['brainless', 'baby', 'dolld', 'vehicle', 'sariyag', 'drive', 'madoke', 'barolla']","['brainless', 'baby', 'dolld', 'vehicle', 'sariyag', 'drive', 'madoke', 'barolla']"
3357,ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,I dont run away frm u I walk slowly amp it kills me that u dont care enough to stop me,"['i', 'dont', 'run', 'away', 'frm', 'u', 'i', 'walk', 'slowly', 'amp', 'it', 'kills', 'me', 'that', 'u', 'dont', 'care', 'enough', 'to', 'stop', 'me']","['dont', 'run', 'away', 'frm', 'u', 'walk', 'slowly', 'amp', 'kills', 'u', 'dont', 'care', 'enough', 'stop']","['dont', 'run', 'away', 'frm', 'u', 'walk', 'slowly', 'amp', 'kill', 'u', 'dont', 'care', 'enough', 'stop']"
